"Temporada","Liga","Equipo","Jugador","Posición","Valor.de.Mercado","URL.Perfil","URL.Rendimiento","Partidos","Goles","Asistencias","Amarillas","Segundas_Amarillas","Rojas","Minutos.Jugados"
2022,"Premier League","Chelsea FC","Kepa Arrizabalaga","Goalkeeper","€18.00m","https://www.transfermarkt.com/kepa-arrizabalaga/profil/spieler/192279","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/192279/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","-","3 / - / -","45",NA,NA,"3.465'"
2022,"Premier League","Chelsea FC","Edouard Mendy","Goalkeeper","€12.00m","https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/442531/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","12","-","1 / - / -","17",NA,NA,"1.035'"
2022,"Premier League","Chelsea FC","Gabriel Slonina","","Gabriel Slonina","https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/656316/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","8","-","- / - / -","13",NA,NA,"720'"
2022,"Premier League","Chelsea FC","Marcus Bettinelli","Goalkeeper","€1.50m","https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/116648/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","1","-","- / - / -","2",NA,NA,"90'"
2022,"Premier League","Chelsea FC","Lucas Bergström","","Lucas Bergström","https://www.transfermarkt.com/lucas-bergstrom/profil/spieler/490606","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/490606/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","-","- / - / -","44",NA,NA,"3.000'"
2022,"Premier League","Chelsea FC","Ethan Wady","Goalkeeper","-","https://www.transfermarkt.com/ethan-wady/profil/spieler/573132","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/573132/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","-","-","- / - / -","-",NA,NA,"-"
2022,"Premier League","Chelsea FC","Wesley Fofana","Centre-Back","€55.00m","https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/475411/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","22","2","-","5 "," - "," -","1.765'"
2022,"Premier League","Chelsea FC","Wesley Fofana","Centre-Back","€55.00m","https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/475411/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","22","2","-","5 "," - "," -","1.765'"
2022,"Premier League","Chelsea FC","Benoît Badiashile","Centre-Back","€40.00m","https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/463603/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","3","-","7 "," - "," -","2.193'"
2022,"Premier League","Chelsea FC","Benoît Badiashile","Centre-Back","€40.00m","https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/463603/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","3","-","7 "," - "," -","2.193'"
2022,"Premier League","Chelsea FC","Trevoh Chalobah","","Trevoh Chalobah","https://www.transfermarkt.com/trevoh-chalobah/profil/spieler/346314","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/346314/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","-","-","5 "," - "," -","2.289'"
2022,"Premier League","Chelsea FC","Kalidou Koulibaly","Centre-Back","€15.00m","https://www.transfermarkt.com/kalidou-koulibaly/profil/spieler/93128","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/93128/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","2","1","8 "," 1 "," -","2.550'"
2022,"Premier League","Chelsea FC","César Azpilicueta","Centre-Back","€5.00m","https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/57500/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","-","-","4 "," - "," -","1.830'"
2022,"Premier League","Chelsea FC","Bashir Humphreys","Centre-Back","€3.00m","https://www.transfermarkt.com/bashir-humphreys/profil/spieler/612517","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/612517/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","1","2","4 "," - "," -","2.701'"
2022,"Premier League","Chelsea FC","Thiago Silva","Centre-Back","€2.00m","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/29241/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","-","2","4 "," - "," -","2.993'"
2022,"Premier League","Chelsea FC","Thiago Silva","Centre-Back","€2.00m","https://www.transfermarkt.com/thiago-silva/profil/spieler/29241","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/29241/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","2","-","1 / - / -","3",NA,NA,"180'"
2022,"Premier League","Chelsea FC","Alfie Gilchrist","Centre-Back","-","https://www.transfermarkt.com/alfie-gilchrist/profil/spieler/790992","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/790992/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","1","1","3 "," - "," -","2.565'"
2022,"Premier League","Chelsea FC","Ben Chilwell","Left-Back","€35.00m","https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/316125/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","2","3","4 "," - "," 1","2.058'"
2022,"Premier League","Chelsea FC","Marc Cucurella","Left-Back","€35.00m","https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/284857/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","-","2","6 "," - "," -","2.180'"
2022,"Premier League","Chelsea FC","Lewis Hall","","Lewis Hall","https://www.transfermarkt.com/lewis-hall/profil/spieler/670858","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/670858/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","5","5","7 "," - "," -","2.972'"
2022,"Premier League","Chelsea FC","Abdul Rahman Baba","Left-Back","€1.20m","https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/224884/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","-","-","5 "," - "," -","1.389'"
2022,"Premier League","Chelsea FC","Reece James","Right-Back","€65.00m","https://www.transfermarkt.com/reece-james/profil/spieler/472423","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/472423/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","24","2","2","7 "," - "," -","1.936'"
2022,"Premier League","Chelsea FC","Jorginho","Defensive Midfield","€25.00m","https://www.transfermarkt.com/jorginho/profil/spieler/102017","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/102017/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","41","3","1","4 "," - "," -","2.748'"
2022,"Premier League","Chelsea FC","Jorginho","Defensive Midfield","€25.00m","https://www.transfermarkt.com/jorginho/profil/spieler/102017","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/102017/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","41","3","1","4 "," - "," -","2.748'"
2022,"Premier League","Chelsea FC","Denis Zakaria","Defensive Midfield","€18.00m","https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/334526/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","1","-","- "," - "," -","722'"
2022,"Premier League","Chelsea FC","Denis Zakaria","Defensive Midfield","€18.00m","https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/334526/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","1","-","- "," - "," -","722'"
2022,"Premier League","Chelsea FC","N'Golo Kanté","Defensive Midfield","€15.00m","https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/225083/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","9","-","1","1 "," - "," -","685'"
2022,"Premier League","Chelsea FC","Billy Gilmour","Defensive Midfield","€12.00m","https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/423744/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","17","-","2","1 "," - "," -","682'"
2022,"Premier League","Chelsea FC","Billy Gilmour","Defensive Midfield","€12.00m","https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/423744/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","17","-","2","1 "," - "," -","682'"
2022,"Premier League","Chelsea FC","Ethan Ampadu","Defensive Midfield","€9.00m","https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/392771/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","1","1","10 "," 1 "," -","2.947'"
2022,"Premier League","Chelsea FC","Ethan Ampadu","Defensive Midfield","€9.00m","https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/392771/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","1","1","10 "," 1 "," -","2.947'"
2022,"Premier League","Chelsea FC","Enzo Fernández","Central Midfield","€80.00m","https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/648195/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","51","4","9","11 "," - "," -","4.363'"
2022,"Premier League","Chelsea FC","Enzo Fernández","Central Midfield","€80.00m","https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/648195/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","51","4","9","11 "," - "," -","4.363'"
2022,"Premier League","Chelsea FC","Mateo Kovacic","Central Midfield","€38.00m","https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/51471/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","2","2","10 "," - "," -","2.467'"
2022,"Premier League","Chelsea FC","Conor Gallagher","Central Midfield","€32.00m","https://www.transfermarkt.com/conor-gallagher/profil/spieler/488362","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/488362/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","45","3","1","12 "," 1 "," -","2.025'"
2022,"Premier League","Chelsea FC","Ruben Loftus-Cheek","Central Midfield","€25.00m","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/202886/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","-","2","1 "," - "," -","1.912'"
2022,"Premier League","Chelsea FC","Carney Chukwuemeka","Central Midfield","€15.00m","https://www.transfermarkt.com/carney-chukwuemeka/profil/spieler/659459","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/659459/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","17","-","-","- "," - "," -","492'"
2022,"Premier League","Chelsea FC","Mason Mount","Attacking Midfield","€60.00m","https://www.transfermarkt.com/mason-mount/profil/spieler/346483","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/346483/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","3","5","7 "," - "," -","2.188'"
2022,"Premier League","Chelsea FC","Harvey Vale","Attacking Midfield","€2.00m","https://www.transfermarkt.com/harvey-vale/profil/spieler/581675","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/581675/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","3","4","2 "," - "," -","1.138'"
2022,"Premier League","Chelsea FC","Omari Hutchinson","Attacking Midfield","€1.00m","https://www.transfermarkt.com/omari-hutchinson/profil/spieler/741238","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/741238/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","8","10","4 "," - "," -","2.204'"
2022,"Premier League","Chelsea FC","Mykhaylo Mudryk","Left Winger","€50.00m","https://www.transfermarkt.com/mykhaylo-mudryk/profil/spieler/537860","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/537860/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","10","10","7 "," - "," 1","2.181'"
2022,"Premier League","Chelsea FC","Callum Hudson-Odoi","Left Winger","€15.00m","https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/392768/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","1","1","- "," - "," -","1.074'"
2022,"Premier League","Chelsea FC","Callum Hudson-Odoi","Left Winger","€15.00m","https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/392768/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","1","1","- "," - "," -","1.074'"
2022,"Premier League","Chelsea FC","Raheem Sterling","Right Winger","€55.00m","https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/134425/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","9","4","5 "," - "," -","2.562'"
2022,"Premier League","Chelsea FC","Noni Madueke","Right Winger","€30.00m","https://www.transfermarkt.com/noni-madueke/profil/spieler/503987","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/503987/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","3","-","2 "," - "," -","1.118'"
2022,"Premier League","Chelsea FC","Noni Madueke","Right Winger","€30.00m","https://www.transfermarkt.com/noni-madueke/profil/spieler/503987","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/503987/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","3","-","2 "," - "," -","1.118'"
2022,"Premier League","Chelsea FC","Christian Pulisic","Right Winger","€25.00m","https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/315779/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","1","2","1 "," - "," -","1.013'"
2022,"Premier League","Chelsea FC","Hakim Ziyech","","Hakim Ziyech","https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/217111/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","24","-","3","2 "," - "," -","929'"
2022,"Premier League","Chelsea FC","João Félix","Second Striker","€50.00m","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/462250/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","40","9","3","6 "," - "," 1","2.144'"
2022,"Premier League","Chelsea FC","João Félix","Second Striker","€50.00m","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/462250/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","40","9","3","6 "," - "," 1","2.144'"
2022,"Premier League","Chelsea FC","Kai Havertz","Centre-Forward","€55.00m","https://www.transfermarkt.com/kai-havertz/profil/spieler/309400","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/309400/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","47","9","1","5 "," - "," -","3.256'"
2022,"Premier League","Chelsea FC","Armando Broja","Centre-Forward","€28.00m","https://www.transfermarkt.com/armando-broja/profil/spieler/571743","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/571743/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","1","1","- "," - "," -","466'"
