"Unique_ID","Name_Detailed","Division","Nationality","Height","Age","Preferred_Foot","National_Team","Agility","Kicking","Jumping_Reach","Heading","Finishing","Dribbling","Balance","Anticipation","Aerial_Reach","Acceleration","One_On_Ones","Tackling","Stamina","Pace","Passing","Positioning","Strength","Vision","Scout_recommendation","Player_Status_Information_General","Continente","Preferred_Foot_dummy","National_Team_dummy","Europa","5_grandes_ligas"
61070563,"Kieran Tierney","Spanish First Division","SCO",70,26,"Left","Main",15,4,12,12,11,14,15,13,1,15,3,15,15,14,12,13,11,12,"- -  -","","Europa",1,1,1,1
67202350,"Dani Ceballos","Spanish First Division","ESP",70,27,"Right","",15,2,8,7,13,16,15,13,1,14,1,12,13,14,17,13,10,16,"- -  -","","Europa",0,0,1,1
37052843,"Denzel Dumfries","Italian Serie A","NED",74,27,"Right","Main",14,2,15,15,12,12,15,13,3,17,1,14,15,18,12,11,15,11,"- -  -","","Europa",0,1,1,1
92021718,"Emre Can","Bundesliga","GER",73,29,"Right","",10,2,13,14,10,12,16,13,2,12,4,16,15,16,15,13,16,13,"- -  -","","Europa",0,0,1,1
14129337,"Nahuel Molina","Spanish First Division","ARG",69,25,"Right","Main",15,3,8,8,11,13,12,13,4,15,2,13,14,15,14,12,12,14,"- -  -","","Sudamerica",0,1,0,1
49039004,"William Saliba","English Premier Division","FRA",76,22,"Right","Main",14,2,16,16,9,11,15,17,3,14,1,16,16,14,13,14,16,12,"- -  -","","Europa",0,1,1,1
59006269,"Henrikh Mkhitaryan","Italian Serie A","ARM",70,34,"Right","Main",14,2,8,10,13,13,13,16,2,13,1,13,15,14,15,11,10,14,"- -  -","nEU","Otros",0,1,0,1
67229630,"Youssef En-Nesyri","Spanish First Division","MAR",74,26,"Left","Main",13,3,16,15,14,13,12,15,2,15,2,6,14,15,12,6,14,11,"- -  -","IPR","Africa",1,1,0,1
43295814,"Dejan Kulusevski","English Premier Division","SWE",73,23,"Left","Main",14,3,12,7,11,16,17,15,3,13,2,7,18,14,17,6,16,16,"- -  -","","Europa",1,1,1,1
14044037,"Marcos Acuña","Spanish First Division","ARG",68,31,"Left","Main",13,2,7,7,10,14,15,14,3,13,2,14,15,13,15,12,12,13,"- -  -","","Sudamerica",1,1,0,1
29083750,"Nick Pope","English Premier Division","ENG",77,31,"Right","Main",14,7,18,1,2,1,12,15,18,8,18,2,10,9,10,15,13,6,"- -  -","","Europa",0,1,1,1
19351309,"Gabriel Martinelli","English Premier Division","BRA",71,22,"Right","",16,2,11,13,14,15,14,13,1,17,3,5,16,16,12,7,11,13,"- -  -","Inj","Sudamerica",0,0,0,1
7452450,"Raúl Albiol","Spanish First Division","ESP",75,38,"Right","",11,3,15,15,9,8,16,14,2,8,1,16,13,10,12,16,15,12,"- -  -","","Europa",0,0,1,1
14043349,"Ángel Correa","Spanish First Division","ARG",68,28,"Right","",16,3,6,8,13,16,14,14,1,14,2,6,12,14,14,8,11,14,"- -  -","","Sudamerica",0,0,0,1
67103537,"Isco","Spanish First Division","ESP",69,31,"Right","",13,1,7,9,12,16,17,12,1,11,1,8,12,11,17,8,13,18,"- -  -","","Europa",0,0,1,1
16202373,"Dominik Szoboszlai","English Premier Division","HUN",73,22,"Right","Main",12,2,11,7,11,13,13,13,1,14,2,10,16,17,16,9,11,15,"- -  -","","Europa",0,1,1,1
19265858,"Richarlison","English Premier Division","BRA",71,26,"Right","",14,1,11,14,13,13,12,12,2,15,2,12,17,15,12,10,13,10,"- -  -","Wnt","Sudamerica",0,0,0,1
43093171,"Piotr Zieliński","Italian Serie A","POL",71,29,"Right","Main",14,3,9,7,13,12,12,15,3,13,1,8,12,13,17,11,11,15,"- -  -","Frt","Europa",0,1,1,1
8428653,"Hugo Lloris","English Premier Division","FRA",74,36,"Left","",15,11,13,9,1,5,11,16,11,11,15,10,14,10,8,14,13,9,"- -  -","Inj","Europa",1,0,1,1
67246385,"Martín Zubimendi","Spanish First Division","ESP",71,24,"Right","",13,2,11,14,11,13,12,14,2,12,3,14,14,11,16,14,14,14,"- -  -","Wnt","Europa",0,0,1,1
28093567,"James Maddison","English Premier Division","ENG",69,26,"Right","",16,1,8,5,14,17,17,13,1,13,3,11,13,13,16,11,10,17,"- -  -","","Europa",0,0,1,1
43036641,"Jorginho","English Premier Division","ITA",71,31,"Right","Main",14,1,9,7,8,12,14,17,1,11,2,14,14,12,16,14,9,16,"- -  -","","Europa",0,1,1,1
69000199,"Yann Sommer","Italian Serie A","SUI",72,34,"Right","Main",16,14,13,6,4,7,12,13,11,11,16,6,12,11,13,17,11,12,"- -  -","","Europa",0,1,1,1
8826969,"Keylor Navas","Ligue 1 Uber Eats","CRC",73,36,"Right","Main",16,14,12,9,1,1,14,14,10,12,15,1,14,13,10,14,13,8,"- -  -","IPR","Norteamerica",0,1,0,0
43143488,"Federico Dimarco","Italian Serie A","ITA",69,25,"Left","Main",14,1,10,11,12,11,13,14,1,14,3,12,12,14,15,14,11,13,"- -  -","","Europa",1,1,1,1
67045428,"Pablo Sarabia","English Premier Division","ESP",69,31,"Left","",16,2,6,7,15,15,15,13,3,14,3,6,13,14,15,8,10,16,"- -  -","","Europa",1,0,1,1
78016342,"Sebastián Coates","Portuguese Premier League","URU",77,32,"Right","Main",7,3,17,17,11,7,16,16,1,8,1,13,15,10,13,18,18,10,"- -  -","","Sudamerica",0,1,0,0
71081391,"Oleksandr Zinchenko","English Premier Division","UKR",69,26,"Left","Main",14,1,10,12,10,14,14,15,2,14,1,13,14,13,15,11,10,15,"- -  -","","Europa",1,1,1,1
71099066,"Artem Dovbyk","Spanish First Division","UKR",74,26,"Left","Main",13,3,16,16,15,10,15,15,1,14,3,9,15,14,10,8,17,13,"- -  -","","Europa",1,1,1,1
43017197,"Pierre-Emerick Aubameyang","Ligue 1 Uber Eats","GAB",73,34,"Right","Main",14,3,14,12,15,14,15,15,2,14,1,6,12,14,12,8,10,13,"- -  -","","Otros",0,1,0,0
67216396,"Fabián","Ligue 1 Uber Eats","ESP",74,27,"Left","",12,2,14,11,13,14,16,14,3,12,3,14,15,11,16,14,12,15,"- -  -","Wnt","Europa",1,0,1,0
28030268,"Callum Wilson","English Premier Division","ENG",71,31,"Right","",14,2,10,12,18,13,14,15,3,16,2,7,13,12,13,8,16,12,"- -  -","","Europa",0,0,1,1
91193048,"Florian Wirtz","Bundesliga","GER",70,20,"Right","",16,4,7,7,12,17,12,13,2,14,1,11,15,15,17,8,8,17,"- -  -","","Europa",0,0,1,1
91018389,"Joël Matip","English Premier Division","CMR",77,32,"Right","",14,1,16,16,5,15,12,15,4,13,3,15,14,14,14,16,14,11,"- -  -","","Africa",0,0,0,1
23127918,"Mehdi Taremi","Portuguese Premier League","IRN",74,31,"Right","Main",14,3,14,13,14,14,14,15,2,12,1,8,14,13,14,7,14,14,"- -  -","","Asia",0,1,0,0
29076105,"Luke Shaw","English Premier Division","ENG",71,28,"Left","",15,2,13,13,8,14,15,15,3,15,3,13,15,15,15,15,16,13,"- -  -","Inj","Europa",1,0,1,1
16147659,"Konrad Laimer","Bundesliga","AUT",71,26,"Right","Main",14,3,9,8,10,13,12,14,3,14,2,17,17,15,13,13,12,12,"- -  -","","Europa",0,1,1,1
98003821,"Granit Xhaka","Bundesliga","SUI",73,30,"Left","Main",10,1,13,12,11,12,15,15,1,10,2,12,17,12,18,12,14,16,"- -  -","","Europa",1,1,1,1
48037162,"Robin Le Normand","Spanish First Division","ESP",74,26,"Right","",13,2,16,15,7,9,13,15,4,13,1,16,15,14,14,14,16,8,"- -  -","Wnt","Europa",0,0,1,1
91119265,"Julian Brandt","Bundesliga","GER",73,27,"Right","",15,2,10,7,12,15,12,13,2,13,1,8,15,14,16,8,10,16,"- -  -","","Europa",0,0,1,1
85093001,"Thomas Lemar","Spanish First Division","FRA",67,27,"Left","",15,1,7,6,12,15,11,12,1,15,1,6,13,14,16,8,9,15,"- -  -","Inj","Europa",1,0,1,1
67276230,"Nico Williams","Spanish First Division","ESP",71,21,"Right","",15,3,10,12,12,14,11,13,2,15,3,9,13,14,13,13,14,14,"- -  -","","Europa",0,0,1,1
43036586,"Leonardo Spinazzola","Italian Serie A","ITA",73,30,"Right","",15,1,11,11,8,15,13,12,1,16,1,10,12,15,14,10,11,13,"- -  -","","Europa",0,0,1,1
34011687,"Alexandre Lacazette","Ligue 1 Uber Eats","FRA",69,32,"Right","",14,1,10,13,15,14,15,14,1,13,3,5,13,13,12,7,12,12,"- -  -","","Europa",0,0,1,0
63012964,"Stanislav Lobotka","Italian Serie A","SVK",68,28,"Right","Main",15,1,7,6,7,13,16,14,1,13,1,17,16,12,17,14,10,13,"- -  -","","Europa",0,1,1,1
19383257,"Yan Couto","Spanish First Division","BRA",67,21,"Right","Main",15,1,5,8,10,15,15,14,1,14,1,10,14,15,15,12,10,15,"- -  -","IPR","Sudamerica",0,1,0,1
48030711,"André-Franck Zambo Anguissa","Italian Serie A","CMR",72,27,"Right","Main",13,3,12,12,11,15,18,16,1,14,3,16,15,14,16,14,16,13,"- -  -","nEU","Africa",0,1,0,1
29114975,"Nabil Fekir","Spanish First Division","FRA",68,30,"Left","",15,1,5,6,10,16,17,13,3,12,2,6,13,12,16,8,17,16,"- -  -","Inj","Europa",1,0,1,1
67199158,"Brais Méndez","Spanish First Division","ESP",74,26,"Left","",15,1,12,10,15,13,10,15,3,13,3,10,14,13,15,11,11,15,"- -  -","","Europa",1,0,1,1
14229525,"Enzo Fernández","English Premier Division","ARG",70,22,"Right","Main",14,2,10,7,12,13,16,14,3,12,1,14,16,12,16,13,13,17,"- -  -","","Sudamerica",0,1,0,1
14157184,"Alexis Mac Allister","English Premier Division","ARG",69,24,"Right","Main",12,2,8,10,14,13,12,15,2,13,2,14,14,13,16,14,12,16,"- -  -","","Sudamerica",0,1,0,1
14186894,"Juan Foyth","Spanish First Division","ARG",74,25,"Right","Main",14,1,13,15,8,13,14,13,3,13,2,16,15,14,14,14,13,13,"- -  -","Wnt","Sudamerica",0,1,0,1
55083779,"Diogo Jota","English Premier Division","POR",70,26,"Right","Main",15,2,11,14,16,15,13,14,3,16,1,9,13,15,13,9,11,13,"- -  -","","Europa",0,1,1,1
43075156,"Giovanni Di Lorenzo","Italian Serie A","ITA",72,30,"Right","Main",14,4,14,17,11,11,15,14,4,15,3,16,18,16,13,13,14,11,"- -  -","","Europa",0,1,1,1
43017499,"Francesco Acerbi","Italian Serie A","ITA",76,35,"Left","Main",10,1,16,17,9,7,15,17,3,10,3,17,17,11,13,14,17,12,"- -  -","","Europa",1,1,1,1
28108033,"Marc Guéhi","English Premier Division","ENG",72,23,"Right","",15,3,14,13,9,13,14,14,3,15,2,15,14,14,13,15,14,11,"- -  -","Inj","Europa",0,0,1,1
67030707,"Dani Parejo","Spanish First Division","ESP",72,34,"Right","",10,3,10,8,13,13,12,16,2,9,2,13,11,10,18,14,10,17,"- -  -","","Europa",0,0,1,1
13160655,"Reinildo","Spanish First Division","MOZ",71,29,"Left","",13,2,12,13,8,12,9,14,1,16,2,15,16,15,13,12,13,12,"- -  -","Inj","Asia",1,0,0,1
18101745,"Loïs Openda","Bundesliga","BEL",70,23,"Right","Main",15,3,12,14,15,14,12,14,1,17,3,6,12,17,11,6,13,11,"- -  -","","Europa",0,1,1,1
67030696,"Nacho","Spanish First Division","ESP",71,33,"Right","Main",13,3,11,14,10,10,14,15,1,13,3,15,14,13,13,14,15,10,"- -  -","","Europa",0,1,1,1
28049740,"Harry Maguire","English Premier Division","ENG",76,30,"Right","",8,1,17,17,8,10,13,13,3,10,2,15,17,12,13,16,17,12,"- -  -","","Europa",0,0,1,1
67055991,"Joselu","Spanish First Division","ESP",75,33,"Right","",13,2,15,15,16,12,12,14,1,12,2,10,14,13,13,7,15,12,"- -  -","","Europa",0,0,1,1
24060473,"Joško Gvardiol","English Premier Division","CRO",73,21,"Left","Main",12,1,13,13,7,13,15,14,1,14,3,14,14,15,14,14,16,15,"- -  -","","Europa",1,1,1,1
55070285,"João Palhinha","English Premier Division","POR",75,28,"Right","Main",10,2,15,15,9,12,14,16,1,11,3,18,15,12,14,17,16,13,"- -  -","","Europa",0,1,1,1
62012567,"Stefan Savić","Spanish First Division","MNE",74,32,"Right","Main",11,1,13,13,9,8,10,17,1,12,3,14,13,12,12,15,14,11,"- -  -","Rst","Otros",0,1,0,1
85086702,"Anthony Martial","English Premier Division","FRA",71,27,"Right","",15,3,9,12,15,15,16,13,2,13,3,5,14,14,14,6,13,10,"- -  -","","Europa",0,0,1,1
78040720,"Matías Vecino","Italian Serie A","URU",74,32,"Right","Main",12,3,14,16,14,10,15,17,2,11,2,12,14,12,14,14,15,13,"- -  -","IPR","Sudamerica",0,1,0,1
43270517,"Nicolò Zaniolo","English Premier Division","ITA",74,24,"Left","",13,2,13,12,13,16,15,11,1,15,1,5,14,16,12,9,17,13,"- -  -","","Europa",1,0,1,1
18077264,"Youri Tielemans","English Premier Division","BEL",69,26,"Right","Main",12,1,8,9,12,13,12,15,1,11,3,12,12,10,18,13,10,17,"- -  -","","Europa",0,1,1,1
8169215,"Axel Witsel","Spanish First Division","BEL",73,34,"Right","",11,1,14,13,9,13,18,18,1,10,2,13,14,10,15,12,14,13,"- -  -","","Europa",0,0,1,1
29111433,"David Raya","English Premier Division","ESP",72,28,"Right","Main",17,17,12,8,3,3,10,14,13,12,14,1,12,10,14,13,11,15,"- -  -","IPR","Europa",0,1,1,1
67217522,"Pau Torres","English Premier Division","ESP",75,26,"Left","Main",11,1,17,16,6,12,6,15,1,14,2,16,16,15,16,16,16,11,"- -  -","","Europa",1,1,1,1
29141472,"Benjamin White","English Premier Division","ENG",73,25,"Right","Main",14,2,13,15,5,11,13,17,1,14,2,15,15,14,14,16,14,13,"- -  -","IPR","Europa",0,1,1,1
28097980,"Fikayo Tomori","Italian Serie A","ENG",73,25,"Right","Main",13,3,13,15,8,9,15,16,2,16,1,16,16,16,13,14,15,12,"- -  -","nEU","Europa",0,1,1,1
29137172,"Aaron Ramsdale","English Premier Division","ENG",75,25,"Right","Main",15,16,14,6,3,2,12,13,14,8,17,1,12,7,12,12,15,13,"- -  -","IPR","Europa",0,1,1,1
29128536,"Ben Chilwell","English Premier Division","ENG",71,26,"Left","Main",14,2,13,14,7,15,15,14,1,15,2,13,16,15,13,15,13,12,"- -  -","","Europa",1,1,1,1
67135344,"Lucas Vázquez","Spanish First Division","ESP",68,32,"Right","",15,1,7,10,11,12,15,15,2,14,1,13,15,13,13,13,11,11,"- -  -","","Europa",0,0,1,1
67157624,"Kepa Arrizabalaga","Spanish First Division","ESP",74,28,"Right","",15,15,14,2,3,2,12,14,13,9,15,1,12,12,11,12,12,11,"- -  -","","Europa",0,0,1,1
72044918,"Tyler Adams","English Premier Division","USA",69,24,"Right","Main",14,3,10,8,6,11,14,15,2,14,2,15,17,13,13,14,12,12,"- -  -","","Norteamerica",0,1,0,1
18045347,"Divock Origi","English Premier Division","BEL",74,28,"Right","Main",14,3,13,12,13,14,15,12,1,13,1,7,14,15,13,7,14,13,"- -  -","","Europa",0,1,1,1
67296654,"Alejandro Balde","Spanish First Division","ESP",69,19,"Left","Main",16,4,9,8,9,14,12,13,2,17,2,12,14,17,12,11,10,14,"- -  -","","Europa",1,1,1,1
12087972,"Nicolas Jackson","English Premier Division","SEN",73,22,"Right","",14,1,12,13,14,16,8,12,2,17,1,9,15,16,12,11,13,13,"- -  -","Inj","Africa",0,0,0,1
28097985,"Tammy Abraham","Italian Serie A","ENG",77,25,"Right","",14,2,16,14,14,13,13,13,2,15,3,8,12,15,13,8,14,12,"- -  -","Inj","Europa",0,0,1,1
85078880,"Clément Lenglet","English Premier Division","FRA",73,28,"Left","",13,3,15,15,8,11,13,15,3,12,3,15,15,14,14,14,14,12,"- -  -","","Europa",1,0,1,1
53174131,"Victor Boniface","Bundesliga","NGA",75,22,"Right","Main",14,1,15,14,15,16,16,14,3,14,2,7,12,14,12,7,17,12,"- -  -","Inj","Africa",0,1,0,1
48032338,"Ismaël Bennacer","Italian Serie A","ALG",69,25,"Left","",15,3,7,7,9,15,16,14,3,14,1,16,13,13,16,15,11,14,"- -  -","Inj","Africa",1,0,0,1
85075605,"Benjamin Mendy","Ligue 1 Uber Eats","FRA",73,29,"Left","",11,2,13,12,8,14,14,12,4,14,3,14,13,15,14,11,16,12,"- -  -","","Europa",1,0,1,0
85075595,"Kurt Zouma","English Premier Division","FRA",75,28,"Right","",11,3,18,17,8,9,18,13,3,15,2,15,14,15,11,14,20,8,"- -  -","Inj","Europa",0,0,1,1
19242094,"Gabriel","English Premier Division","BRA",75,25,"Left","",13,2,17,17,6,10,14,14,2,13,3,16,16,15,13,15,17,13,"- -  -","Inj","Sudamerica",1,0,0,1
72046884,"Matt Turner","English Premier Division","USA",75,29,"Right","Main",15,11,12,1,2,7,6,12,14,11,14,1,12,10,8,15,14,9,"- -  -","IPR","Norteamerica",0,1,0,1
67104772,"Íñigo Martínez","Spanish First Division","ESP",72,32,"Left","",12,2,12,14,8,9,13,15,1,14,3,16,13,13,15,17,15,13,"- -  -","","Europa",1,0,1,1
85071175,"Wissam Ben Yedder","Ligue 1 Uber Eats","FRA",67,33,"Right","",15,1,8,11,16,16,14,14,1,13,2,4,13,12,14,8,12,14,"- -  -","","Europa",0,0,1,0
91107360,"Niklas Süle","Bundesliga","GER",77,28,"Right","",10,1,16,14,8,12,17,14,2,12,3,14,13,16,14,15,18,13,"- -  -","","Europa",0,0,1,1
67153376,"Álex Grimaldo","Bundesliga","ESP",67,27,"Left","",15,3,7,8,13,15,12,14,2,15,2,13,16,14,16,11,8,16,"- -  -","","Europa",1,0,1,1
28108490,"Jadon Sancho","English Premier Division","ENG",71,23,"Right","",17,3,8,4,13,18,14,14,1,14,3,7,13,14,16,6,8,15,"- -  -","Trn","Europa",0,0,1,1
19260918,"David Neres","Portuguese Premier League","BRA",69,26,"Left","",16,1,9,8,13,18,15,14,1,16,1,5,12,14,16,6,11,15,"- -  -","","Sudamerica",1,0,0,0
43093395,"Alessio Romagnoli","Italian Serie A","ITA",74,28,"Left","",12,1,15,16,9,8,15,14,4,12,1,15,16,13,14,15,16,12,"- -  -","Wnt","Europa",1,0,1,1
85052016,"Jordan Veretout","Ligue 1 Uber Eats","FRA",70,30,"Right","",14,1,9,8,13,12,16,14,1,12,3,11,16,14,16,9,12,14,"- -  -","","Europa",0,0,1,0
62000307,"Nemanja Matić","Ligue 1 Uber Eats","SRB",76,35,"Left","",10,2,16,16,8,12,18,15,1,10,1,16,12,10,15,16,17,13,"- -  -","Trn","Europa",1,0,1,0
19270493,"Bremer","Italian Serie A","BRA",74,26,"Right","Main",12,1,16,16,12,9,14,17,3,13,3,17,14,13,13,13,18,12,"- -  -","nEU","Sudamerica",0,1,0,1
29116247,"Ivan Toney","English Premier Division","ENG",74,27,"Right","",13,2,15,15,16,14,14,12,1,14,3,7,14,15,12,9,15,13,"- -  -","Sus","Europa",0,0,1,1
37052470,"Noussair Mazraoui","Bundesliga","MAR",72,25,"Right","Main",15,2,11,11,9,14,12,12,3,14,1,14,15,14,14,12,10,14,"- -  -","Wnt","Africa",0,1,0,1
76015142,"Luis Muriel","Italian Serie A","COL",70,32,"Right","Main",13,3,10,9,15,17,14,15,1,14,2,4,10,15,13,2,14,14,"- -  -","nEU","Sudamerica",0,1,0,1
67033300,"César Azpilicueta","Spanish First Division","ESP",70,34,"Right","",12,2,10,10,6,12,12,15,1,10,1,15,12,11,13,14,12,10,"- -  -","","Europa",0,0,1,1
19030933,"Neto","English Premier Division","BRA",75,34,"Right","",14,10,15,6,3,2,15,16,13,12,14,1,14,13,11,16,15,11,"- -  -","","Sudamerica",0,0,0,1
18054004,"Leandro Trossard","English Premier Division","BEL",68,28,"Right","Main",15,4,6,6,14,15,13,12,1,16,3,4,13,15,14,9,9,15,"- -  -","","Europa",0,1,1,1
48037391,"Matteo Guendouzi","Italian Serie A","FRA",73,24,"Right","",15,3,11,12,9,14,14,14,3,14,2,15,16,14,15,13,12,15,"- -  -","Trn","Europa",0,0,1,1
28120042,"Cole Palmer","English Premier Division","ENG",74,21,"Left","U21",15,2,13,8,16,15,16,13,3,15,3,8,13,14,13,8,8,14,"- -  -","","Europa",1,1,1,1
1410956,"Leonardo Bonucci","Bundesliga","ITA",75,36,"Right","",8,2,14,15,8,8,15,16,3,9,3,13,11,11,16,16,14,16,"- -  -","Trn","Europa",0,0,1,1
16045721,"Marcel Sabitzer","Bundesliga","AUT",70,29,"Right","Main",12,1,10,10,12,12,12,14,3,12,3,13,16,14,14,13,12,14,"- -  -","","Europa",0,1,1,1
98040383,"Gregor Kobel","Bundesliga","SUI",77,25,"Right","Main",16,13,18,7,5,9,12,15,15,9,17,6,12,10,12,16,15,12,"- -  -","","Europa",0,1,1,1
19340940,"Pepê","Portuguese Premier League","BRA",69,26,"Right","",15,3,8,10,11,16,13,13,3,15,2,11,16,14,13,12,9,12,"- -  -","","Sudamerica",0,0,0,0
43167354,"Manuel Locatelli","Italian Serie A","ITA",73,25,"Right","",13,3,13,13,10,12,14,13,3,12,1,17,14,13,15,15,13,14,"- -  -","IPR","Europa",0,0,1,1
14008030,"Nicolás Tagliafico","Ligue 1 Uber Eats","ARG",68,31,"Left","Main",13,1,13,15,7,11,14,14,1,11,2,16,14,11,13,14,13,12,"- -  -","","Sudamerica",1,1,0,0
92012109,"Bernd Leno","English Premier Division","GER",75,31,"Right","",16,15,14,6,3,3,14,14,14,13,17,2,12,10,10,13,12,7,"- -  -","","Europa",0,0,1,1
14023371,"Germán Pezzella","Spanish First Division","ARG",74,32,"Right","Main",11,3,16,16,7,7,14,16,4,12,3,15,13,11,10,15,14,10,"- -  -","","Sudamerica",0,1,0,1
14094572,"Rodrigo Bentancur","English Premier Division","URU",74,26,"Right","",14,2,13,12,10,14,15,15,2,12,3,16,15,13,16,16,14,14,"- -  -","Inj","Sudamerica",0,0,0,1
92018043,"Niclas Füllkrug","Bundesliga","GER",74,30,"Right","",11,1,16,16,16,12,16,16,3,12,2,7,13,12,13,7,16,13,"- -  -","","Europa",0,0,1,1
59138294,"Giorgi Mamardashvili","Spanish First Division","GEO",78,22,"Left","Main",14,15,18,3,3,1,13,12,15,10,12,1,13,11,14,13,15,12,"- -  -","","Otros",1,1,0,1
93070286,"Alexander Isak","English Premier Division","SWE",75,23,"Right","Main",15,1,14,12,15,17,15,15,4,17,3,6,14,16,13,6,12,15,"- -  -","","Europa",0,1,1,1
28106999,"Brahim Díaz","Spanish First Division","MAR",67,24,"Right","Main",16,1,7,6,13,16,13,14,4,16,2,8,12,14,15,9,6,15,"- -  -","IPR","Africa",0,1,0,1
85141999,"Presnel Kimpembe","Ligue 1 Uber Eats","FRA",72,28,"Left","",12,3,14,15,6,10,15,15,1,13,3,17,14,13,12,15,15,10,"- -  -","Inj","Europa",1,0,1,0
83188780,"Matheus Nunes","English Premier Division","POR",72,25,"Right","",13,1,12,10,12,15,13,13,2,14,3,11,16,14,13,14,14,14,"- -  -","IPR","Europa",0,0,1,1
93023425,"Victor Lindelöf","English Premier Division","SWE",74,29,"Right","Main",13,2,14,13,7,12,13,14,3,13,1,14,16,13,13,15,13,12,"- -  -","Wnt","Europa",0,1,1,1
67103536,"Juan Bernat","Portuguese Premier League","ESP",70,30,"Left","",15,4,8,8,10,15,16,14,3,14,3,12,13,14,14,12,9,13,"- -  -","Inj","Europa",1,0,1,0
28068727,"Ruben Loftus-Cheek","Italian Serie A","ENG",75,27,"Right","",12,1,14,12,11,13,16,13,3,13,2,13,14,14,15,13,17,14,"- -  -","nEU","Europa",0,0,1,1
67107819,"Denis Suárez","Spanish First Division","ESP",70,29,"Right","",14,2,10,7,12,15,13,16,2,12,2,11,12,12,16,9,11,17,"- -  -","","Europa",0,0,1,1
14005628,"Erik Lamela","Spanish First Division","ARG",71,31,"Left","",15,3,9,9,11,15,13,14,2,13,2,13,13,13,15,9,12,16,"- -  -","Wnt","Sudamerica",1,0,0,1
29076100,"James Ward-Prowse","English Premier Division","ENG",68,28,"Right","",12,2,7,7,12,10,13,13,3,10,4,13,20,11,15,12,12,15,"- -  -","","Europa",0,0,1,1
67173048,"Borja Iglesias","Spanish First Division","ESP",74,30,"Right","",12,3,14,14,16,13,13,15,1,13,1,9,12,12,13,9,16,13,"- -  -","Trn","Europa",0,0,1,1
67156425,"Raúl De Tomás","Spanish First Division","ESP",71,28,"Right","",12,2,11,15,16,14,14,13,3,13,1,7,12,13,14,6,13,13,"- -  -","","Europa",0,0,1,1
92074020,"Christian Pulisic","Italian Serie A","USA",70,25,"Right","Main",16,2,8,7,14,16,11,15,3,15,1,8,14,14,14,8,10,15,"- -  -","","Norteamerica",0,1,0,1
28116427,"Eric García","Spanish First Division","ESP",72,22,"Right","",14,1,12,13,8,12,12,14,2,13,3,14,14,13,15,15,13,14,"- -  -","","Europa",0,0,1,1
76010707,"Juan Cuadrado","Italian Serie A","COL",70,35,"Right","Main",14,3,7,6,10,15,12,12,1,14,1,14,10,14,15,13,8,14,"- -  -","","Sudamerica",0,1,0,1
67080310,"Marcos Alonso","Spanish First Division","ESP",74,32,"Left","",10,3,13,15,13,12,15,14,1,12,2,14,16,12,13,13,15,13,"- -  -","Wnt","Europa",1,0,1,1
19259027,"Renan Lodi","Ligue 1 Uber Eats","BRA",70,25,"Left","Main",15,1,8,11,12,15,11,14,1,15,1,12,14,14,15,12,11,12,"- -  -","Trn","Sudamerica",1,1,0,0
43094553,"Domenico Berardi","Italian Serie A","ITA",72,29,"Left","Main",15,2,10,10,16,14,13,14,2,15,1,7,14,14,16,8,11,16,"- -  -","","Europa",1,1,1,1
34012022,"Francis Coquelin","Spanish First Division","FRA",69,32,"Right","",13,1,10,13,7,13,15,15,3,13,3,16,15,13,14,14,14,12,"- -  -","Inj","Europa",0,0,1,1
85032335,"Idrissa Gueye","English Premier Division","SEN",69,33,"Right","Main",14,3,8,11,6,10,12,15,2,14,2,18,16,13,11,14,13,12,"- -  -","","Africa",0,1,0,1
53063430,"Alexander Sørloth","Spanish First Division","NOR",76,27,"Left","Main",13,2,16,15,15,13,16,13,4,13,1,5,14,15,11,5,16,13,"- -  -","","Europa",1,1,1,1
45104608,"Takefusa Kubo","Spanish First Division","JPN",68,22,"Left","",14,2,7,7,14,15,15,15,1,14,2,6,13,12,15,7,12,16,"- -  -","","Asia",1,0,0,1
18106083,"Jérémy Doku","English Premier Division","BEL",67,21,"Right","Main",16,3,8,5,11,17,13,11,1,18,3,7,14,17,13,8,13,10,"- -  -","","Europa",0,1,1,1
